timestamp,dt,pos_x_0,pos_y_0,pos_z_0,vel_x_0,vel_y_0,vel_z_0,roll_0,pitch_0,yaw_0,agv_x_0,agv_y_0,agv_z_0,x_ref_0,y_ref_0,z_ref_0,roll_ref_0,pitch_ref_0,yaw_ref_0,x_vel_ref_0,y_vel_ref_0,z_vel_ref_0,agv_x_ref_0,agv_y_ref_0,agv_z_ref_0
927,16,0.01394800003618002,0.003558365860953927,0.042541418224573135,0.001834931201301515,-0.002282647881656885,0.003192080184817314,0.013574517332017422,-0.001248413696885109,0.11681883782148361,0.20646794140338898,0.12905560433864594,0.2306036502122879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022376775741577,1.929570198059082,1.367863655090332,-90.90602111816406
942,16,0.014067071489989758,0.0034959984477609396,0.04232556000351906,0.007136883679777384,-0.00454179709777236,-0.018909737467765808,-0.014843553304672241,0.010698994621634483,0.0999009758234024,-2.890082597732544,1.9499330520629883,-1.1048494577407837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022376775741577,1.929570198059082,1.367863655090332,-90.90602111816406
974,31,0.014065082184970379,0.0034702946431934834,0.042373381555080414,0.00231011095456779,-0.0029693313408643007,-0.0048488532193005085,-0.015143338590860367,0.01482347585260868,0.10177891701459885,-0.5792331099510193,0.7837722301483154,-0.38666436076164246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44631075859069824,1.8837929964065552,1.3517531156539917,-80.78313446044922
989,16,0.014014571905136108,0.0035106802824884653,0.04248390719294548,-0.002869690302759409,-0.0018538121366873384,0.002424594946205616,0.005206481087952852,-0.0031033181585371494,0.10923982411623001,-0.2734348773956299,-0.1060555949807167,-0.0065603856928646564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348946511745453,1.8558506965637207,1.3518859148025513,-79.96939849853516
1005,16,0.014003791846334934,0.0035250855144113302,0.04251653701066971,-0.007424300070852041,0.006312825717031956,0.015326505526900291,0.008474428206682205,-0.004190095234662294,0.11280354112386703,2.9131815433502197,-2.5784852504730225,1.4372742176055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43336746096611023,1.8217084407806396,1.3428703546524048,-78.44037628173828
1021,16,0.014012252911925316,0.0035116258077323437,0.042475998401641846,-0.0053165447898209095,0.006740400101989508,0.012835146859288216,0.006718208082020283,-0.004337121732532978,0.11237915605306625,2.4213786125183105,-1.8068486452102661,1.0166990756988525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43462398648262024,1.796324372291565,1.306833028793335,-78.66780090332031
1036,16,0.01399447675794363,0.0035096502397209406,0.04252281412482262,-0.001947389799170196,0.0049279117956757545,0.008737169206142426,0.010686887428164482,-0.003826666856184602,0.11392536014318466,1.0577466487884521,-0.25813010334968567,0.048717617988586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4353044629096985,1.7728197574615479,1.2833123207092285,-78.53886413574219
1052,16,0.01396828144788742,0.0034904044587165117,0.04251928627490997,-0.0034917164593935013,0.0030143067706376314,0.0011210415977984667,0.010989350266754627,-0.0028041070327162743,0.11653514206409454,1.045013189315796,-0.8248534798622131,0.25753459334373474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369102716445923,1.752322793006897,1.240105390548706,-79.08162689208984
1067,16,0.014006874524056911,0.003469928866252303,0.04249515011906624,0.0008061947301030159,-0.0008916495135053992,0.001455757999792695,0.007959878072142601,-0.001547520630992949,0.11536635458469391,-0.03608160465955734,0.45013079047203064,0.029361408203840256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408549964427948,1.7676345109939575,1.1959612369537354,-79.7956314086914
1083,16,0.014021558687090874,0.0034309150651097298,0.04243813082575798,-0.000173985114088282,-0.003931388258934021,-0.0030023783911019564,0.002308350056409836,-0.0021839020773768425,0.11283178627490997,-0.6781544089317322,0.28786003589630127,-0.10047225654125214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489273428916931,1.7377521991729736,1.2278003692626953,-81.25674438476562
1099,16,0.014048661105334759,0.003437269711866975,0.0424039401113987,0.008695673197507858,-0.007968460209667683,-0.013468875549733639,-0.010345331393182278,0.013976369053125381,0.10888277739286423,-2.5761444568634033,2.2737443447113037,-1.1794192790985107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45803508162498474,1.749756097793579,1.2467424869537354,-82.90525817871094
1114,16,0.014056812971830368,0.003425173694267869,0.04238255321979523,0.0028335158713161945,-0.0044182222336530685,-0.004639556631445885,-0.0055944533087313175,0.0017579206032678485,0.11018899083137512,-0.7472981810569763,0.5482132434844971,-0.20883479714393616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47104889154434204,1.789857268333435,1.263289213180542,-85.26078033447266
1130,16,0.014030628837645054,0.0034210726153105497,0.04242059588432312,0.0022029743995517492,-0.0017948620952665806,-0.008232920430600643,-0.0031862470787018538,0.0056900386698544025,0.11164802312850952,-1.7684789896011353,1.4533498287200928,-0.63232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47104889154434204,1.789857268333435,1.263289213180542,-85.26078033447266
1145,16,0.014026877470314503,0.0034588573034852743,0.042480532079935074,-0.0019458845490589738,0.004290347453206778,0.00932294875383377,0.006581565830856562,-0.006044152192771435,0.11715902388095856,1.893913745880127,-1.8499459028244019,0.704826831817627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46982958912849426,1.783112645149231,1.2768305540084839,-85.60568237304688
1161,16,0.014022273011505604,0.0034913825802505016,0.04247979074716568,-0.007199091836810112,0.005666836630553007,0.011007843539118767,0.01083260029554367,-0.007245156913995743,0.11650178581476212,1.6946250200271606,-0.9403717517852783,0.7839440107345581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46975621581077576,1.7608404159545898,1.3061715364456177,-85.02680969238281
1177,16,0.014020043425261974,0.003505079075694084,0.04251234605908394,3.423141242819838e-05,0.0032065652776509523,0.002874049125239253,0.011970535852015018,-0.006560150999575853,0.1164286658167839,0.6579062342643738,-0.4960639774799347,0.09850946813821793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848456084728241,1.7259879112243652,1.253766417503357,-87.75801849365234
1192,16,0.014019491150975227,0.00348286097869277,0.04249553754925728,-0.006717477925121784,0.0029781970661133528,0.014561070129275322,0.01598832570016384,-0.012038156390190125,0.11888232827186584,3.292668104171753,-2.4320783615112305,1.3668259382247925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122357606887817,1.680780053138733,1.2882976531982422,-92.71569061279297
1208,16,0.014012958854436874,0.0035012676380574703,0.04249879717826843,-0.005408050026744604,0.007393781561404467,0.015219942666590214,0.013684816658496857,-0.007723341230303049,0.11634020507335663,2.6649138927459717,-1.4943499565124512,0.8800371885299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257803797721863,1.6658053398132324,1.3095170259475708,-94.29182434082031
1224,16,0.014029030688107014,0.0035030122380703688,0.04240744560956955,0.0004887240938842297,0.004307315684854984,-0.004949250258505344,-0.002395884832367301,0.0014826453989371657,0.11210733652114868,-0.39744171500205994,-0.5488681197166443,0.02074667252600193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281656384468079,1.6714653968811035,1.1864672899246216,-95.5990219116211
1239,16,0.01399887166917324,0.003553330898284912,0.042461805045604706,-0.007629320491105318,0.005795205943286419,0.01085798628628254,0.013070773333311081,-0.01049120631068945,0.11702988296747208,2.3419349193573,-1.3950364589691162,0.9199575185775757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545527994632721,1.621234655380249,1.158860206604004,-98.74165344238281
1255,16,0.01401693094521761,0.003572209971025586,0.04245122894644737,0.00614935951307416,0.0008422289392910898,-0.004517601802945137,0.008907015435397625,-0.0038475552573800087,0.1101798340678215,-0.29828405380249023,-0.03476403281092644,-0.8911557197570801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473196506500244,1.5829026699066162,1.1716228723526,-99.06594848632812
1270,16,0.014031456783413887,0.0035925554111599922,0.0424158088862896,-0.002218345645815134,0.003550549503415823,0.007615852169692516,0.003396829357370734,6.580523040611297e-05,0.10690504312515259,1.964765191078186,-1.7528071403503418,0.12998110055923462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449125170707703,1.5593764781951904,1.181384563446045,-98.5171890258789
1286,16,0.013998767361044884,0.003657755209133029,0.04247546195983887,0.0006071814568713307,0.005676186643540859,0.002923463238403201,0.01142854243516922,-0.004105553496629,0.11095748841762543,0.49735787510871887,-0.5609347224235535,0.020762624219059944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449125170707703,1.5593764781951904,1.181384563446045,-98.5171890258789
1317,31,0.013961877673864365,0.003645181655883789,0.04248231276869774,-0.004178341012448072,0.001973468577489257,0.011950458399951458,0.014574455097317696,-0.002804286777973175,0.11538706719875336,2.130103588104248,-1.6279301643371582,0.7362546324729919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328649878501892,1.368739366531372,1.0960333347320557,-96.16875457763672
1333,16,0.013958380557596684,0.0036643589846789837,0.04245879128575325,-0.004917008802294731,-0.0011872639879584312,0.0011212286772206426,0.011283624917268753,-0.0014461297541856766,0.11285904794931412,0.009020130150020123,0.9772171378135681,0.13707293570041656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479439496994019,1.2894841432571411,1.035536527633667,-99.17894744873047
1349,16,0.013962899334728718,0.0036667983513325453,0.042488399893045425,0.00702164089307189,-0.004185719881206751,-0.004544479306787252,0.008647660724818707,0.007958070375025272,0.11039117723703384,-1.922101616859436,2.135114908218384,-1.3201650381088257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479439496994019,1.2894841432571411,1.035536527633667,-99.17894744873047
1380,31,0.013985985890030861,0.003741856664419174,0.042437803000211716,0.0031647339928895235,0.003260524244979024,-0.005223436281085014,0.01258060708642006,-0.00499390996992588,0.10586922615766525,-0.23536406457424164,0.04943002015352249,-0.6539329886436462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543538331985474,1.1369036436080933,0.9798756241798401,-100.33914947509766
1395,16,0.01399272307753563,0.0037739858962595463,0.042497582733631134,0.0006833027582615614,-0.001269616885110736,0.0024577828589826822,0.01550312526524067,-0.0038736416026949883,0.10724237561225891,0.5444532632827759,-0.3547547459602356,0.3608931601047516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390684604644775,1.0885555744171143,0.9721749424934387,-97.57246398925781
1411,16,0.014206301420927048,0.003727676346898079,0.04234536737203598,0.013688062317669392,-0.003725646995007992,-0.018357621505856514,-0.000988818472251296,-0.004932207986712456,0.09354843199253082,-2.29487681388855,0.8477748036384583,-0.8857824206352234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219277143478394,1.0416063070297241,0.9810846447944641,-94.46995544433594
1427,16,0.014266972430050373,0.003672047285363078,0.042361821979284286,0.003299260977655649,0.0008156367694027722,0.005724408198148012,-0.00021182502678129822,-0.004245638381689787,0.0925925001502037,1.1539390087127686,-1.326830506324768,0.28248131275177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049046277999878,1.0412752628326416,0.9611705541610718,-91.38874053955078
1442,16,0.0143685108050704,0.0036483611911535263,0.042310379445552826,0.010444512590765953,-0.003907320089638233,-0.004330155439674854,-0.0027959723956882954,-0.010861730203032494,0.08731191605329514,0.3061317205429077,-0.9818083047866821,-0.17077600955963135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049046277999878,1.0412752628326416,0.9611705541610718,-91.38874053955078
1474,31,0.014467190951108932,0.003518924582749605,0.042290762066841125,0.004897172562777996,-0.004628725349903107,0.0005581134464591742,-0.008944446220993996,-0.0056837331503629684,0.08382918685674667,-0.3441362679004669,0.4041595160961151,-0.11964651942253113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20847967267036438,1.1322109699249268,1.046715497970581,-61.34446334838867
1489,16,0.014548187144100666,0.003516985336318612,0.04224833473563194,0.007856572978198528,0.00021148637461010367,-0.007447004318237305,-0.0089930584654212,-0.009397136978805065,0.07613018900156021,-1.0356611013412476,0.9518834352493286,-0.869097113609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04744314029812813,1.1164960861206055,0.9804973602294922,-8.587302207946777
1505,16,0.014546689577400684,0.003494411241263151,0.042227957397699356,0.0051413229666650295,-0.0007877368479967117,-0.006927051581442356,-0.010307405143976212,-0.009149470366537571,0.07608234882354736,-0.20425309240818024,-0.49789315462112427,-0.5885223150253296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23414212465286255,1.0555009841918945,1.0512179136276245,42.380191802978516
1520,16,0.014509635046124458,0.003485360648483038,0.04228014498949051,-0.0030304098036140203,-0.0007015776354819536,0.005165088921785355,-0.008014247752726078,-0.004914854187518358,0.08146185427904129,-0.03935433179140091,0.5342498421669006,0.5648008584976196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4812321066856384,1.1966655254364014,0.9997681975364685,87.10396575927734
1536,16,0.01447226945310831,0.0035315416753292084,0.04229306802153587,-0.004570310469716787,0.0016951231518760324,0.002793622203171253,-0.010042688809335232,-0.0023545364383608103,0.08108105510473251,-0.0215449295938015,0.28553307056427,0.2831413149833679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6458597183227539,1.242679476737976,0.9956185221672058,105.48092651367188
1552,16,0.014497426338493824,0.0035209611523896456,0.042260706424713135,-0.0017004740657284856,0.0012380076805129647,0.002159013645723462,-0.009282143786549568,-0.00762525387108326,0.08117902278900146,-0.14308218657970428,0.10172940790653229,0.042596857994794846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7031978964805603,1.1477583646774292,1.0914485454559326,127.28021240234375
1567,16,0.014489157125353813,0.003549640765413642,0.04227319359779358,-0.0026187740731984377,0.0036103210877627134,0.005090965889394283,-0.008337822742760181,-0.008547485806047916,0.0803958848118782,0.5073364973068237,0.25074502825737,-0.15840481221675873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.821575939655304,1.1024487018585205,1.1096181869506836,148.70689392089844
1583,16,0.014487793669104576,0.0035149301402270794,0.04227157309651375,-0.0010127770947292447,-0.0018121727043762803,0.00011184162576682866,-0.007991657592356205,-0.004336994141340256,0.08286689221858978,0.21198982000350952,0.7446103096008301,-0.05673257261514664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8497534990310669,1.2727998495101929,1.061439871788025,153.8070831298828
1599,16,0.01445955689996481,0.0035008308477699757,0.04230750724673271,-0.006771721411496401,-0.000290349533315748,0.009435972198843956,-0.0024784000124782324,-0.01217573881149292,0.08399315923452377,0.8417009711265564,-0.3001388907432556,0.1817195564508438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.843270480632782,1.3076202869415283,1.1162956953048706,152.63363647460938
1614,16,0.014423380605876446,0.003488541580736637,0.042363040149211884,-0.0029061699751764536,-0.000998209579847753,0.004500582814216614,-0.006058247294276953,-0.001319721806794405,0.08422470837831497,0.4021453261375427,0.23729804158210754,-0.1675128936767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7913710474967957,1.3576165437698364,1.1093087196350098,143.23974609375
1630,16,0.014410954900085926,0.003449016250669956,0.04238979145884514,-0.004887635353952646,-0.004694240167737007,0.007500777021050453,0.002091048052534461,-0.010244317352771759,0.08888324350118637,1.212262749671936,0.07798720896244049,0.4181753993034363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7645595669746399,1.3621238470077515,1.102886438369751,138.3867950439453
1645,16,0.01435668021440506,0.003411696059629321,0.04247571527957916,-0.003209805116057396,-0.005275678355246782,0.005004134029150009,-0.0027438916731625795,0.000244044596911408,0.08716380596160889,-0.48055362701416016,1.061151385307312,-0.40901806950569153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.748981773853302,1.3757678270339966,1.0939478874206543,135.56719970703125
1661,16,0.014325287193059921,0.003368108067661524,0.04258069768548012,-0.004520832095295191,-0.00590425543487072,0.002310877898707986,-0.0006792190251871943,0.004365449771285057,0.09045249968767166,0.5144683122634888,0.6272470951080322,0.41953426599502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6754400134086609,1.460998773574829,1.1574498414993286,122.25598907470703
1677,16,0.014331720769405365,0.0033926244359463453,0.042501263320446014,-0.001271300483494997,0.0012580312322825193,-0.004468437749892473,-0.00324799632653594,0.0020101312547922134,0.09049999713897705,-0.6406400799751282,0.9790108799934387,0.06819406151771545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5497233867645264,1.2080180644989014,1.6291898488998413,99.50102996826172
1692,16,0.014277658425271511,0.0034344634041190147,0.04246973991394043,-0.002629372291266918,0.005223103798925877,-0.0011007139692083001,-0.003282143734395504,-0.0008922942797653377,0.09576638787984848,0.09983247518539429,-0.13133341073989868,0.25248321890830994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4607474207878113,0.9325839877128601,1.9584859609603882,91.13386535644531
1708,16,0.014288743957877159,0.0033980230800807476,0.042375754565000534,0.0038721049204468727,0.0007444492657668889,-0.011584553867578506,-0.005584297701716423,-0.010934856720268726,0.09412381052970886,-0.5195870995521545,-1.1822078227996826,-0.528351366519928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.418724924325943,-0.1394919604063034,2.024057149887085,75.79004669189453
1723,16,0.01427441369742155,0.003373255953192711,0.042358528822660446,0.00037694265483878553,-0.0005206535570323467,-0.005003805737942457,-0.010116579942405224,-0.004715016111731529,0.09603357315063477,-0.2515404224395752,-0.4966369867324829,-0.10542099177837372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32843998074531555,-0.8263572454452515,2.0126631259918213,59.44828796386719
1739,16,0.014223918318748474,0.0033590553794056177,0.0423956960439682,-0.00012356801016721874,-0.0033758848439902067,-0.002332379575818777,-0.004261141177266836,-0.0025331401266157627,0.09966275095939636,0.10982637852430344,-0.07707194983959198,-0.128531351685524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2699035406112671,-0.39270249009132385,2.126424789428711,55.00836944580078
1755,16,0.014200519770383835,0.0033470168709754944,0.042334698140621185,-0.0036501893773674965,9.432757360627875e-05,0.0016079748747870326,-0.006368694361299276,-0.007696190383285284,0.09992039948701859,0.855117917060852,-0.8978110551834106,0.34240004420280457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23853982985019684,1.282912254333496,2.3100357055664062,43.176185607910156
1770,16,0.014195438474416733,0.003347487421706319,0.04236466437578201,0.0026139451656490564,0.0015193388098850846,-0.0013702231226488948,-0.006650820374488831,-0.003558141179382801,0.10012773424386978,-0.6977863311767578,0.5492070317268372,-0.23989833891391754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09952588379383087,1.980745553970337,1.667245626449585,18.014381408691406
1802,31,0.01414516381919384,0.0033099092543125153,0.04236045852303505,0.001727457856759429,-0.0023433277383446693,-0.003788961097598076,-0.005294064525514841,-0.0032792408019304276,0.10467127710580826,0.3931276202201843,-0.7883787751197815,0.3048492670059204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08201342821121216,2.0114707946777344,1.5350292921066284,14.84459400177002
1817,16,0.01414456032216549,0.0032910413574427366,0.04236024245619774,0.002622962696477771,-0.0014031418832018971,-0.0028839497826993465,-0.006560070440173149,0.0005928784376010299,0.09961449354887009,-0.25966182351112366,0.6453686952590942,-0.5967694520950317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07145150750875473,1.9247808456420898,1.4441606998443604,12.932866096496582
1833,16,0.014144495129585266,0.003299856558442116,0.04235117882490158,0.002839745255187154,0.0024056676775217056,-0.003611700376495719,-0.008607990108430386,-0.0011083697900176048,0.10180108994245529,-0.3987683653831482,-0.03506957367062569,-0.045115258544683456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06431324034929276,1.8926188945770264,1.4115005731582642,11.640825271606445
1848,16,0.014171500690281391,0.003287372412160039,0.04230566695332527,0.0042051756754517555,0.001565269660204649,-0.00835360400378704,-0.005670357961207628,-0.011549647897481918,0.0994303822517395,-0.18706226348876953,-1.593674898147583,-0.3240340054035187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07791219651699066,1.8806513547897339,1.4086964130401611,12.352614402770996
1864,16,0.014110686257481575,0.003281880170106888,0.04238716885447502,-0.00018292100867256522,0.0012934618862345815,0.003721358720213175,-0.003675347426906228,0.0037494245916604996,0.10363072901964188,0.9209180474281311,-0.12296145409345627,0.2968348264694214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831904411315918,1.8491685390472412,1.3748387098312378,15.057635307312012
1880,16,0.01410096138715744,0.003240841208025813,0.04237225279211998,-0.0024329056032001972,-0.0014986422611400485,-0.0005914760986343026,-0.0034058375749737024,0.0018793492345139384,0.10604793578386307,0.10047972202301025,0.19436626136302948,0.2454552948474884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08420128375291824,1.7889999151229858,1.322610855102539,15.2406005859375
1895,16,0.014134743250906467,0.003256449243053794,0.04232846200466156,0.0006702383398078382,0.0030631162226200104,-0.0035319789312779903,-0.008249123580753803,-0.0009593216818757355,0.10194170475006104,-0.6537624597549438,0.3130040168762207,-0.07727321237325668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0760960727930069,1.7538697719573975,1.2771515846252441,14.6974458694458
1911,16,0.014105490408837795,0.00325300102122128,0.04237569868564606,-0.0005881237448193133,0.0002778976340778172,0.003367486409842968,-0.003635034430772066,-0.0018855449743568897,0.10596240311861038,0.8930493593215942,-0.7264203429222107,0.42870765924453735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0693267211318016,1.6601576805114746,1.089826226234436,12.548274993896484
1927,16,0.01409705076366663,0.003259353106841445,0.04236553609371185,-0.0013953191228210926,0.0018231781432405114,0.0005179125582799315,-0.0002766253019217402,-0.0042328485287725925,0.10503945499658585,0.7116990685462952,-0.8990508317947388,0.09906594455242157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049060795456171036,1.5852514505386353,0.9720990061759949,8.880102157592773
1942,16,0.014100558124482632,0.0032522615510970354,0.04235214367508888,-0.005692611448466778,0.00041703705210238695,0.0022002358455210924,-0.008958368562161922,0.00045209264499135315,0.10322399437427521,-0.23863881826400757,0.528441846370697,0.5554391145706177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049600254744291306,1.5795518159866333,0.9671673774719238,8.967473030090332
1958,16,0.014096531085669994,0.003211869625374675,0.042347900569438934,-0.002111477544531226,-0.0024512275122106075,-0.001618057256564498,-0.004555616062134504,5.793555828859098e-05,0.10462429374456406,-0.048349469900131226,-0.1291007101535797,0.032371584326028824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05100169777870178,1.5831916332244873,1.0181970596313477,9.23140811920166
1973,16,0.014090163633227348,0.003248074557632208,0.04235224798321724,-0.002697223564609885,0.0013871736591681838,0.0022914151195436716,-0.0010345481568947434,0.00042909744661301374,0.10510395467281342,0.5423338413238525,-0.11020243912935257,0.2970172166824341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05337276682257652,1.5671957731246948,0.9854317903518677,9.660576820373535
